,date,uid,sku,price,device,gender,country,age
5163,2016-12-31,18716352,sku_two_299,299,android,M,USA,26
5164,2017-02-17,18716352,sku_one_199,199,android,M,USA,26
5165,2017-06-19,18716352,sku_eight_2099,99,android,M,USA,26
5166,2017-08-04,18716352,sku_five_899,899,android,M,USA,26
5167,2017-10-20,18716352,sku_two_299,299,android,M,USA,26
5168,2017-12-12,18716352,sku_four_599,599,android,M,USA,26
5169,2017-06-14,70108791,sku_two_299,299,android,F,TUR,31
5170,2016-09-29,70108791,sku_eight_2099,99,android,F,TUR,31
5171,2017-07-07,70108791,sku_one_199,199,android,F,TUR,31
5172,2017-08-02,70108791,sku_four_599,599,android,F,TUR,31
5173,2017-11-07,70108791,sku_one_199,199,android,F,TUR,31
5174,2017-12-12,70108791,sku_one_199,199,android,F,TUR,31
5175,2018-02-12,70108791,sku_two_299,299,android,F,TUR,31
5176,2017-06-29,60244069,sku_four_599,599,iOS,F,TUR,22
5177,2015-11-20,60244069,sku_four_599,599,iOS,F,TUR,22
5178,2016-03-16,60244069,sku_five_899,899,iOS,F,TUR,22
5179,2017-04-19,60244069,sku_one_199,199,iOS,F,TUR,22
5180,2017-04-24,60244069,sku_four_599,599,iOS,F,TUR,22
5181,2017-05-11,60244069,sku_one_199,199,iOS,F,TUR,22
5182,2017-06-23,60244069,sku_eight_2099,99,iOS,F,TUR,22
5183,2017-07-07,60244069,sku_two_299,299,iOS,F,TUR,22
5184,2017-08-13,60244069,sku_four_599,599,iOS,F,TUR,22
5185,2017-11-18,60244069,sku_two_299,299,iOS,F,TUR,22
5186,2018-02-04,60244069,sku_eight_2099,99,iOS,F,TUR,22
5187,2016-07-27,33378047,sku_two_299,299,android,F,CAN,24
5188,2016-07-31,33378047,sku_seven_1499,499,android,F,CAN,24
5189,2016-09-04,33378047,sku_four_599,599,android,F,CAN,24
5190,2017-05-02,33378047,sku_three_499,499,android,F,CAN,24
5191,2017-05-13,33378047,sku_four_599,599,android,F,CAN,24
5192,2017-12-12,33378047,sku_one_199,199,android,F,CAN,24
5193,2017-03-20,33378047,sku_four_599,599,android,F,CAN,24
5194,2017-06-17,33378047,sku_four_599,599,android,F,CAN,24
5195,2017-09-19,33378047,sku_two_299,299,android,F,CAN,24
5196,2017-11-14,33378047,sku_seven_1499,499,android,F,CAN,24
5197,2018-01-17,33378047,sku_one_199,199,android,F,CAN,24
5198,2018-01-23,33378047,sku_three_499,499,android,F,CAN,24
5199,2018-02-20,33378047,sku_two_299,299,android,F,CAN,24
5200,2018-02-27,33378047,sku_four_599,599,android,F,CAN,24
5201,2017-11-04,84577252,sku_one_199,199,iOS,M,BRA,15
5202,2017-09-18,84577252,sku_seven_1499,499,iOS,M,BRA,15
5203,2018-01-18,84577252,sku_three_499,499,iOS,M,BRA,15
5204,2017-06-21,29686098,sku_four_599,599,iOS,M,USA,36
5205,2017-11-05,29686098,sku_two_299,299,iOS,M,USA,36
5206,2017-12-10,29686098,sku_one_199,199,iOS,M,USA,36
5207,2018-02-13,29686098,sku_eight_2099,99,iOS,M,USA,36
5208,2018-03-18,29686098,sku_four_599,599,iOS,M,USA,36
5209,2017-05-30,61341526,sku_four_599,599,android,F,BRA,29
5210,2017-05-31,61341526,sku_two_299,299,android,F,BRA,29
5211,2017-12-06,61341526,sku_one_199,199,android,F,BRA,29
5212,2016-10-06,61341526,sku_one_199,199,android,F,BRA,29
5213,2016-11-10,61341526,sku_four_599,599,android,F,BRA,29
5214,2016-11-24,61341526,sku_four_599,599,android,F,BRA,29
5215,2017-04-26,61341526,sku_three_499,499,android,F,BRA,29
5216,2017-05-12,61341526,sku_one_199,199,android,F,BRA,29
5217,2017-06-08,61341526,sku_one_199,199,android,F,BRA,29
5218,2017-06-23,61341526,sku_four_599,599,android,F,BRA,29
5219,2017-07-13,61341526,sku_four_599,599,android,F,BRA,29
5220,2017-11-10,61341526,sku_two_299,299,android,F,BRA,29
5221,2017-12-27,61341526,sku_three_499,499,android,F,BRA,29
5222,2018-04-14,61341526,sku_six_1299,299,android,F,BRA,29
5223,2018-01-05,76304519,sku_three_499,499,android,M,FRA,35
5224,2018-03-11,89833695,sku_one_199,199,android,F,TUR,16
5225,2018-03-17,89833695,sku_four_599,599,android,F,TUR,16
5226,2016-06-14,89833695,sku_one_199,199,android,F,TUR,16
5227,2017-08-26,89833695,sku_four_599,599,android,F,TUR,16
5228,2016-08-18,93545105,sku_one_199,199,iOS,M,TUR,22
5229,2016-08-22,93545105,sku_one_199,199,iOS,M,TUR,22
5230,2016-10-19,93545105,sku_one_199,199,iOS,M,TUR,22
5231,2017-05-30,93545105,sku_three_499,499,iOS,M,TUR,22
5232,2017-06-06,93545105,sku_one_199,199,iOS,M,TUR,22
5233,2018-02-12,93545105,sku_two_299,299,iOS,M,TUR,22
5234,2018-03-24,93545105,sku_two_299,299,iOS,M,TUR,22
5235,2018-03-27,93545105,sku_one_199,199,iOS,M,TUR,22
5236,2016-06-04,93545105,sku_two_299,299,iOS,M,TUR,22
5237,2016-12-31,93545105,sku_three_499,499,iOS,M,TUR,22
5238,2018-01-26,23539226,sku_two_299,299,android,F,USA,16
5239,2018-02-11,23539226,sku_one_199,199,android,F,USA,16
5240,2017-11-28,23539226,sku_four_599,599,android,F,USA,16
5241,2018-01-21,23539226,sku_four_599,599,android,F,USA,16
5242,2016-12-31,83137942,sku_two_299,299,android,F,DEU,20
5243,2017-04-18,83137942,sku_three_499,499,android,F,DEU,20
5244,2017-05-26,83137942,sku_one_199,199,android,F,DEU,20
5245,2017-06-03,83137942,sku_two_299,299,android,F,DEU,20
5246,2017-07-01,83137942,sku_two_299,299,android,F,DEU,20
5247,2017-04-30,83137942,sku_four_599,599,android,F,DEU,20
5248,2017-06-25,83137942,sku_six_1299,299,android,F,DEU,20
5249,2016-11-24,54533737,sku_four_599,599,android,M,BRA,15
5250,2017-05-28,54533737,sku_four_599,599,android,M,BRA,15
5251,2017-09-22,54533737,sku_four_599,599,android,M,BRA,15
5252,2017-12-17,54533737,sku_four_599,599,android,M,BRA,15
5253,2018-02-01,54533737,sku_four_599,599,android,M,BRA,15
5254,2018-02-21,54533737,sku_four_599,599,android,M,BRA,15
5255,2015-10-10,54533737,sku_three_499,499,android,M,BRA,15
5256,2015-12-05,54533737,sku_one_199,199,android,M,BRA,15
5257,2016-03-15,54533737,sku_seven_1499,499,android,M,BRA,15
5258,2016-03-19,54533737,sku_one_199,199,android,M,BRA,15
5259,2016-06-26,54533737,sku_one_199,199,android,M,BRA,15
5260,2016-09-14,54533737,sku_three_499,499,android,M,BRA,15
5261,2016-10-22,54533737,sku_two_299,299,android,M,BRA,15
5262,2017-07-15,54533737,sku_seven_1499,499,android,M,BRA,15
5263,2017-08-15,54533737,sku_six_1299,299,android,M,BRA,15
5264,2017-12-02,54533737,sku_five_899,899,android,M,BRA,15
5265,2018-01-08,14604461,sku_eight_2099,99,iOS,M,FRA,15
5266,2018-04-16,14604461,sku_three_499,499,iOS,M,FRA,15
5267,2017-06-27,36018795,sku_three_499,499,iOS,M,BRA,20
5268,2018-01-04,36018795,sku_one_199,199,iOS,M,BRA,20
5269,2018-01-19,36018795,sku_three_499,499,iOS,M,BRA,20
5270,2018-04-19,36018795,sku_one_199,199,iOS,M,BRA,20
5271,2017-07-01,36018795,sku_two_299,299,iOS,M,BRA,20
5272,2017-07-09,36018795,sku_four_599,599,iOS,M,BRA,20
5273,2017-09-30,36018795,sku_four_599,599,iOS,M,BRA,20
5274,2017-11-25,36018795,sku_two_299,299,iOS,M,BRA,20
5275,2017-11-07,44764224,sku_four_599,599,android,M,USA,21
5276,2018-01-15,44764224,sku_one_199,199,android,M,USA,21
5277,2017-10-28,14648454,sku_one_199,199,iOS,F,BRA,15
5278,2017-11-07,14648454,sku_two_299,299,iOS,F,BRA,15
5279,2018-04-07,14648454,sku_one_199,199,iOS,F,BRA,15
5280,2016-12-05,34447873,sku_two_299,299,android,M,USA,18
5281,2017-12-10,34447873,sku_one_199,199,android,M,USA,18
5282,2017-04-22,34447873,sku_two_299,299,android,M,USA,18
5283,2017-05-06,34447873,sku_four_599,599,android,M,USA,18
5284,2017-06-05,34447873,sku_one_199,199,android,M,USA,18
5285,2017-10-23,34447873,sku_two_299,299,android,M,USA,18
5286,2018-02-25,67943958,sku_four_599,599,iOS,F,USA,16
5287,2018-03-04,67943958,sku_four_599,599,iOS,F,USA,16
5288,2018-03-05,67943958,sku_one_199,199,iOS,F,USA,16
5289,2017-11-02,67943958,sku_four_599,599,iOS,F,USA,16
5290,2016-02-11,86317184,sku_four_599,599,iOS,F,USA,31
5291,2016-02-14,86317184,sku_one_199,199,iOS,F,USA,31
5292,2016-04-23,86317184,sku_two_299,299,iOS,F,USA,31
5293,2016-06-26,86317184,sku_three_499,499,iOS,F,USA,31
5294,2016-08-08,86317184,sku_two_299,299,iOS,F,USA,31
5295,2016-11-03,86317184,sku_four_599,599,iOS,F,USA,31
5296,2017-05-29,86317184,sku_four_599,599,iOS,F,USA,31
5297,2017-10-13,86317184,sku_four_599,599,iOS,F,USA,31
5298,2017-12-01,86317184,sku_four_599,599,iOS,F,USA,31
5299,2017-12-26,86317184,sku_three_499,499,iOS,F,USA,31
5300,2016-01-20,86317184,sku_one_199,199,iOS,F,USA,31
5301,2016-04-28,86317184,sku_one_199,199,iOS,F,USA,31
5302,2016-05-12,86317184,sku_four_599,599,iOS,F,USA,31
5303,2017-05-03,86317184,sku_one_199,199,iOS,F,USA,31
5304,2017-11-27,86317184,sku_eight_2099,99,iOS,F,USA,31
5305,2016-04-18,58998645,sku_two_299,299,android,F,USA,20
5306,2016-05-18,58998645,sku_eight_2099,99,android,F,USA,20
5307,2016-07-18,58998645,sku_one_199,199,android,F,USA,20
5308,2016-10-26,58998645,sku_three_499,499,android,F,USA,20
5309,2016-12-28,58998645,sku_six_1299,299,android,F,USA,20
5310,2017-02-13,58998645,sku_eight_2099,99,android,F,USA,20
5311,2017-07-05,58998645,sku_two_299,299,android,F,USA,20
5312,2017-08-11,58998645,sku_three_499,499,android,F,USA,20
5313,2017-09-21,58998645,sku_one_199,199,android,F,USA,20
5314,2017-10-10,58998645,sku_six_1299,299,android,F,USA,20
5315,2017-10-24,58998645,sku_two_299,299,android,F,USA,20
5316,2015-12-26,58998645,sku_two_299,299,android,F,USA,20
5317,2016-06-09,58998645,sku_two_299,299,android,F,USA,20
5318,2017-07-01,58998645,sku_six_1299,299,android,F,USA,20
5319,2015-11-22,31534722,sku_one_199,199,iOS,F,BRA,24
5320,2016-02-10,31534722,sku_eight_2099,99,iOS,F,BRA,24
5321,2017-03-23,31534722,sku_four_599,599,iOS,F,BRA,24
5322,2017-07-04,31534722,sku_three_499,499,iOS,F,BRA,24
5323,2018-01-04,31534722,sku_three_499,499,iOS,F,BRA,24
5324,2018-01-13,31534722,sku_one_199,199,iOS,F,BRA,24
5325,2015-10-08,31534722,sku_one_199,199,iOS,F,BRA,24
5326,2015-11-10,31534722,sku_two_299,299,iOS,F,BRA,24
5327,2016-03-26,31534722,sku_two_299,299,iOS,F,BRA,24
5328,2016-04-22,31534722,sku_four_599,599,iOS,F,BRA,24
5329,2016-04-29,31534722,sku_two_299,299,iOS,F,BRA,24
5330,2016-10-10,31534722,sku_three_499,499,iOS,F,BRA,24
5331,2017-01-07,31534722,sku_eight_2099,99,iOS,F,BRA,24
5332,2017-02-11,31534722,sku_four_599,599,iOS,F,BRA,24
5333,2017-03-04,31534722,sku_two_299,299,iOS,F,BRA,24
5334,2017-08-18,31534722,sku_one_199,199,iOS,F,BRA,24
5335,2017-10-11,31534722,sku_two_299,299,iOS,F,BRA,24
5336,2017-10-16,31534722,sku_one_199,199,iOS,F,BRA,24
5337,2017-12-18,31534722,sku_seven_1499,499,iOS,F,BRA,24
5338,2018-01-10,31534722,sku_one_199,199,iOS,F,BRA,24
5339,2017-01-05,25881423,sku_seven_1499,499,android,M,BRA,15
5340,2018-03-05,25881423,sku_two_299,299,android,M,BRA,15
5341,2017-03-02,13666240,sku_two_299,299,iOS,F,DEU,16
5342,2017-04-21,13666240,sku_four_599,599,iOS,F,DEU,16
5343,2017-06-20,13666240,sku_four_599,599,iOS,F,DEU,16
5344,2017-07-25,13666240,sku_three_499,499,iOS,F,DEU,16
5345,2018-02-19,13666240,sku_two_299,299,iOS,F,DEU,16
5346,2018-02-24,13666240,sku_four_599,599,iOS,F,DEU,16
5347,2018-04-14,13666240,sku_three_499,499,iOS,F,DEU,16
5348,2017-03-02,13666240,sku_two_299,299,iOS,F,DEU,16
5349,2017-03-25,13666240,sku_three_499,499,iOS,F,DEU,16
5350,2018-02-03,13666240,sku_four_599,599,iOS,F,DEU,16
5351,2017-10-30,15641848,sku_four_599,599,android,M,USA,15
5352,2018-02-14,15641848,sku_three_499,499,android,M,USA,15
5353,2017-10-19,15641848,sku_four_599,599,android,M,USA,15
5354,2017-10-29,15641848,sku_three_499,499,android,M,USA,15
5355,2017-11-20,15641848,sku_one_199,199,android,M,USA,15
5356,2018-01-09,15641848,sku_two_299,299,android,M,USA,15
5357,2018-01-23,15641848,sku_four_599,599,android,M,USA,15
5358,2018-04-19,15641848,sku_three_499,499,android,M,USA,15
5359,2017-09-26,14535441,sku_two_299,299,android,F,USA,18
5360,2017-10-11,14535441,sku_four_599,599,android,F,USA,18
5361,2018-03-29,14535441,sku_one_199,199,android,F,USA,18
5362,2017-07-25,14535441,sku_one_199,199,android,F,USA,18
5363,2016-07-11,34215807,sku_one_199,199,iOS,F,DEU,15
5364,2016-07-23,34215807,sku_three_499,499,iOS,F,DEU,15
5365,2017-02-03,34215807,sku_four_599,599,iOS,F,DEU,15
5366,2017-05-10,34215807,sku_two_299,299,iOS,F,DEU,15
5367,2017-10-24,34215807,sku_one_199,199,iOS,F,DEU,15
5368,2016-06-14,34215807,sku_six_1299,299,iOS,F,DEU,15
5369,2016-11-20,34215807,sku_two_299,299,iOS,F,DEU,15
5370,2017-05-10,34215807,sku_three_499,499,iOS,F,DEU,15
5371,2017-05-25,34215807,sku_five_899,899,iOS,F,DEU,15
5372,2017-06-01,34215807,sku_one_199,199,iOS,F,DEU,15
5373,2017-08-07,34215807,sku_one_199,199,iOS,F,DEU,15
5374,2017-08-22,34215807,sku_three_499,499,iOS,F,DEU,15
5375,2017-09-14,34215807,sku_one_199,199,iOS,F,DEU,15
5376,2017-11-20,34215807,sku_three_499,499,iOS,F,DEU,15
5377,2018-02-24,34215807,sku_four_599,599,iOS,F,DEU,15
5378,2017-01-27,61657495,sku_five_899,899,iOS,M,FRA,22
5379,2017-02-10,61657495,sku_three_499,499,iOS,M,FRA,22
5380,2017-03-06,61657495,sku_two_299,299,iOS,M,FRA,22
5381,2018-01-01,61657495,sku_two_299,299,iOS,M,FRA,22
5382,2018-03-13,61657495,sku_one_199,199,iOS,M,FRA,22
5383,2017-01-01,61657495,sku_one_199,199,iOS,M,FRA,22
5384,2018-03-04,68169354,sku_one_199,199,android,M,TUR,17
5385,2018-03-29,68169354,sku_three_499,499,android,M,TUR,17
5386,2018-04-12,68169354,sku_one_199,199,android,M,TUR,17
5387,2015-12-19,95889233,sku_two_299,299,iOS,F,BRA,15
5388,2016-07-20,95889233,sku_two_299,299,iOS,F,BRA,15
5389,2016-11-18,95889233,sku_two_299,299,iOS,F,BRA,15
5390,2017-02-28,95889233,sku_five_899,899,iOS,F,BRA,15
5391,2017-06-05,95889233,sku_four_599,599,iOS,F,BRA,15
5392,2016-12-08,95889233,sku_two_299,299,iOS,F,BRA,15
5393,2018-02-18,95889233,sku_two_299,299,iOS,F,BRA,15
5394,2017-04-17,46919568,sku_one_199,199,iOS,F,USA,15
5395,2017-06-20,46919568,sku_four_599,599,iOS,F,USA,15
5396,2017-09-04,46919568,sku_six_1299,299,iOS,F,USA,15
5397,2017-09-10,46919568,sku_three_499,499,iOS,F,USA,15
5398,2018-03-08,46919568,sku_three_499,499,iOS,F,USA,15
5399,2018-04-07,46919568,sku_two_299,299,iOS,F,USA,15
5400,2016-03-10,74545341,sku_three_499,499,iOS,F,USA,15
5401,2016-05-16,74545341,sku_two_299,299,iOS,F,USA,15
5402,2016-10-06,74545341,sku_two_299,299,iOS,F,USA,15
5403,2017-03-19,74545341,sku_two_299,299,iOS,F,USA,15
5404,2017-06-16,74545341,sku_four_599,599,iOS,F,USA,15
5405,2017-07-17,74545341,sku_three_499,499,iOS,F,USA,15
5406,2017-10-11,74545341,sku_one_199,199,iOS,F,USA,15
5407,2018-02-11,74545341,sku_three_499,499,iOS,F,USA,15
5408,2018-03-07,74545341,sku_four_599,599,iOS,F,USA,15
5409,2018-04-14,74545341,sku_two_299,299,iOS,F,USA,15
5410,2016-12-13,74545341,sku_three_499,499,iOS,F,USA,15
5411,2017-03-26,74545341,sku_four_599,599,iOS,F,USA,15
5412,2017-04-07,74545341,sku_two_299,299,iOS,F,USA,15
5413,2017-05-21,74545341,sku_one_199,199,iOS,F,USA,15
5414,2017-07-25,74545341,sku_one_199,199,iOS,F,USA,15
5415,2017-08-12,74545341,sku_two_299,299,iOS,F,USA,15
5416,2017-11-09,74545341,sku_three_499,499,iOS,F,USA,15
5417,2016-07-09,85313229,sku_four_599,599,android,F,FRA,22
5418,2016-10-31,85313229,sku_one_199,199,android,F,FRA,22
5419,2017-09-25,85313229,sku_three_499,499,android,F,FRA,22
5420,2017-11-13,85313229,sku_one_199,199,android,F,FRA,22
5421,2017-12-02,85313229,sku_seven_1499,499,android,F,FRA,22
5422,2016-06-03,62357196,sku_seven_1499,499,iOS,F,DEU,34
5423,2016-07-04,62357196,sku_four_599,599,iOS,F,DEU,34
5424,2016-10-18,62357196,sku_three_499,499,iOS,F,DEU,34
5425,2016-12-08,62357196,sku_seven_1499,499,iOS,F,DEU,34
5426,2016-12-31,62357196,sku_four_599,599,iOS,F,DEU,34
5427,2018-01-22,62357196,sku_two_299,299,iOS,F,DEU,34
5428,2018-02-08,62357196,sku_one_199,199,iOS,F,DEU,34
5429,2018-02-19,62357196,sku_four_599,599,iOS,F,DEU,34
5430,2016-04-14,62357196,sku_three_499,499,iOS,F,DEU,34
5431,2016-05-29,62357196,sku_one_199,199,iOS,F,DEU,34
5432,2017-06-18,62357196,sku_four_599,599,iOS,F,DEU,34
5433,2017-11-10,62357196,sku_three_499,499,iOS,F,DEU,34
5434,2017-12-09,11166990,sku_three_499,499,android,F,TUR,16
5435,2017-12-26,11166990,sku_three_499,499,android,F,TUR,16
5436,2016-02-27,20910503,sku_two_299,299,iOS,F,DEU,16
5437,2017-02-13,20910503,sku_two_299,299,iOS,F,DEU,16
5438,2017-12-31,20910503,sku_two_299,299,iOS,F,DEU,16
5439,2015-12-30,20910503,sku_five_899,899,iOS,F,DEU,16
5440,2016-08-08,20910503,sku_six_1299,299,iOS,F,DEU,16
5441,2016-10-21,20910503,sku_one_199,199,iOS,F,DEU,16
5442,2017-12-04,20910503,sku_four_599,599,iOS,F,DEU,16
5443,2018-03-15,23543063,sku_three_499,499,android,F,BRA,20
5444,2017-09-29,83300381,sku_four_599,599,android,F,FRA,21
5445,2018-02-15,83300381,sku_four_599,599,android,F,FRA,21
5446,2017-07-18,83300381,sku_one_199,199,android,F,FRA,21
5447,2017-08-07,83300381,sku_three_499,499,android,F,FRA,21
5448,2018-01-19,83300381,sku_one_199,199,android,F,FRA,21
5449,2018-01-21,83300381,sku_two_299,299,android,F,FRA,21
5450,2016-06-18,84110099,sku_eight_2099,99,android,F,USA,26
5451,2016-08-12,84110099,sku_four_599,599,android,F,USA,26
5452,2016-12-11,84110099,sku_four_599,599,android,F,USA,26
5453,2017-04-05,84110099,sku_three_499,499,android,F,USA,26
5454,2017-05-31,84110099,sku_four_599,599,android,F,USA,26
5455,2017-08-12,84110099,sku_one_199,199,android,F,USA,26
5456,2018-04-07,84110099,sku_three_499,499,android,F,USA,26
5457,2016-05-03,84110099,sku_three_499,499,android,F,USA,26
5458,2017-03-05,84110099,sku_four_599,599,android,F,USA,26
5459,2017-07-08,53149139,sku_three_499,499,android,M,USA,29
5460,2017-07-13,53149139,sku_eight_2099,99,android,M,USA,29
5461,2017-09-30,53149139,sku_seven_1499,499,android,M,USA,29
5462,2017-10-10,53149139,sku_three_499,499,android,M,USA,29
5463,2018-02-14,53149139,sku_one_199,199,android,M,USA,29
5464,2017-06-12,53149139,sku_one_199,199,android,M,USA,29
5465,2017-10-21,83159797,sku_two_299,299,iOS,M,BRA,39
5466,2017-10-25,83159797,sku_four_599,599,iOS,M,BRA,39
5467,2018-04-01,83159797,sku_four_599,599,iOS,M,BRA,39
5468,2018-04-05,83159797,sku_three_499,499,iOS,M,BRA,39
5469,2018-03-28,83159797,sku_three_499,499,iOS,M,BRA,39
5470,2017-05-31,73371050,sku_eight_2099,99,android,F,USA,19
5471,2017-09-18,73371050,sku_three_499,499,android,F,USA,19
5472,2015-07-18,21413446,sku_five_899,899,android,F,BRA,17
5473,2015-10-28,21413446,sku_four_599,599,android,F,BRA,17
5474,2015-12-27,21413446,sku_two_299,299,android,F,BRA,17
5475,2016-04-09,21413446,sku_two_299,299,android,F,BRA,17
5476,2016-06-18,21413446,sku_three_499,499,android,F,BRA,17
5477,2017-08-20,21413446,sku_two_299,299,android,F,BRA,17
5478,2017-12-25,21413446,sku_one_199,199,android,F,BRA,17
5479,2015-10-29,21413446,sku_two_299,299,android,F,BRA,17
5480,2017-03-15,21413446,sku_eight_2099,99,android,F,BRA,17
5481,2017-08-21,21413446,sku_six_1299,299,android,F,BRA,17
5482,2017-12-06,21413446,sku_three_499,499,android,F,BRA,17
5483,2016-07-07,98112947,sku_two_299,299,iOS,M,USA,17
5484,2017-04-06,98112947,sku_five_899,899,iOS,M,USA,17
5485,2017-06-15,98112947,sku_two_299,299,iOS,M,USA,17
5486,2017-08-16,98112947,sku_six_1299,299,iOS,M,USA,17
5487,2017-09-25,98112947,sku_one_199,199,iOS,M,USA,17
5488,2018-04-01,98112947,sku_seven_1499,499,iOS,M,USA,17
5489,2016-09-11,98112947,sku_four_599,599,iOS,M,USA,17
5490,2016-09-24,98112947,sku_four_599,599,iOS,M,USA,17
5491,2017-03-10,98112947,sku_one_199,199,iOS,M,USA,17
5492,2017-03-24,98112947,sku_eight_2099,99,iOS,M,USA,17
5493,2017-08-22,98112947,sku_two_299,299,iOS,M,USA,17
5494,2017-11-10,98112947,sku_five_899,899,iOS,M,USA,17
5495,2018-04-03,98112947,sku_three_499,499,iOS,M,USA,17
5496,2017-02-10,81287461,sku_one_199,199,android,F,USA,21
5497,2017-04-23,81287461,sku_three_499,499,android,F,USA,21
5498,2017-11-23,81287461,sku_six_1299,299,android,F,USA,21
5499,2017-12-20,81287461,sku_three_499,499,android,F,USA,21
5500,2018-04-07,81287461,sku_one_199,199,android,F,USA,21
5501,2018-03-08,18072502,sku_two_299,299,android,M,USA,29
5502,2018-04-09,18072502,sku_four_599,599,android,M,USA,29
5503,2018-02-23,18072502,sku_one_199,199,android,M,USA,29
5504,2018-03-05,18072502,sku_two_299,299,android,M,USA,29
5505,2018-04-14,18072502,sku_two_299,299,android,M,USA,29
5506,2015-04-15,78662707,sku_one_199,199,android,F,BRA,16
5507,2015-08-07,78662707,sku_six_1299,299,android,F,BRA,16
5508,2015-08-26,78662707,sku_six_1299,299,android,F,BRA,16
5509,2016-09-29,78662707,sku_three_499,499,android,F,BRA,16
5510,2017-01-29,78662707,sku_two_299,299,android,F,BRA,16
5511,2017-07-14,78662707,sku_four_599,599,android,F,BRA,16
5512,2017-07-18,78662707,sku_eight_2099,99,android,F,BRA,16
5513,2017-08-14,78662707,sku_two_299,299,android,F,BRA,16
5514,2017-10-09,78662707,sku_one_199,199,android,F,BRA,16
5515,2018-01-01,78662707,sku_two_299,299,android,F,BRA,16
5516,2015-05-23,78662707,sku_two_299,299,android,F,BRA,16
5517,2015-06-19,78662707,sku_one_199,199,android,F,BRA,16
5518,2016-04-18,78662707,sku_one_199,199,android,F,BRA,16
5519,2016-05-17,78662707,sku_one_199,199,android,F,BRA,16
5520,2017-07-06,78662707,sku_four_599,599,android,F,BRA,16
5521,2017-07-17,78662707,sku_two_299,299,android,F,BRA,16
5522,2017-10-24,78662707,sku_four_599,599,android,F,BRA,16
5523,2018-04-15,78662707,sku_four_599,599,android,F,BRA,16
5524,2017-02-02,62811973,sku_four_599,599,android,F,USA,24
5525,2017-08-11,62811973,sku_three_499,499,android,F,USA,24
5526,2017-09-19,62811973,sku_four_599,599,android,F,USA,24
5527,2017-01-28,62811973,sku_two_299,299,android,F,USA,24
5528,2017-11-30,62811973,sku_four_599,599,android,F,USA,24
5529,2015-06-22,79154715,sku_one_199,199,android,F,USA,25
5530,2015-11-10,79154715,sku_eight_2099,99,android,F,USA,25
5531,2015-11-29,79154715,sku_one_199,199,android,F,USA,25
5532,2016-09-11,79154715,sku_two_299,299,android,F,USA,25
5533,2017-01-27,79154715,sku_three_499,499,android,F,USA,25
5534,2017-06-23,79154715,sku_two_299,299,android,F,USA,25
5535,2017-08-20,79154715,sku_three_499,499,android,F,USA,25
5536,2018-01-01,79154715,sku_two_299,299,android,F,USA,25
5537,2015-08-29,79154715,sku_four_599,599,android,F,USA,25
5538,2016-03-07,79154715,sku_four_599,599,android,F,USA,25
5539,2016-04-07,79154715,sku_one_199,199,android,F,USA,25
5540,2017-11-23,79154715,sku_one_199,199,android,F,USA,25
5541,2018-02-17,76414302,sku_one_199,199,android,F,USA,18
5542,2015-05-13,76414302,sku_eight_2099,99,android,F,USA,18
5543,2015-12-30,76414302,sku_one_199,199,android,F,USA,18
5544,2016-05-09,76414302,sku_one_199,199,android,F,USA,18
5545,2016-07-05,76414302,sku_seven_1499,499,android,F,USA,18
5546,2016-09-04,76414302,sku_two_299,299,android,F,USA,18
5547,2016-12-31,76414302,sku_eight_2099,99,android,F,USA,18
5548,2017-04-04,76414302,sku_two_299,299,android,F,USA,18
5549,2017-11-02,67397295,sku_two_299,299,android,F,USA,51
5550,2017-08-22,67397295,sku_three_499,499,android,F,USA,51
5551,2017-09-16,67397295,sku_four_599,599,android,F,USA,51
5552,2018-01-12,54574402,sku_three_499,499,android,M,CAN,18
5553,2017-12-01,54574402,sku_three_499,499,android,M,CAN,18
5554,2017-12-30,54574402,sku_five_899,899,android,M,CAN,18
5555,2018-01-13,54574402,sku_three_499,499,android,M,CAN,18
5556,2018-01-30,54574402,sku_three_499,499,android,M,CAN,18
5557,2016-06-08,53088432,sku_one_199,199,android,F,DEU,33
5558,2016-11-10,53088432,sku_one_199,199,android,F,DEU,33
5559,2017-01-18,53088432,sku_three_499,499,android,F,DEU,33
5560,2016-12-26,53088432,sku_one_199,199,android,F,DEU,33
5561,2016-12-27,53088432,sku_three_499,499,android,F,DEU,33
5562,2017-05-01,53088432,sku_three_499,499,android,F,DEU,33
5563,2017-05-05,53088432,sku_two_299,299,android,F,DEU,33
5564,2017-06-17,53088432,sku_one_199,199,android,F,DEU,33
5565,2017-03-25,93346335,sku_two_299,299,iOS,F,USA,18
5566,2017-04-16,93346335,sku_four_599,599,iOS,F,USA,18
5567,2017-04-22,93346335,sku_four_599,599,iOS,F,USA,18
5568,2017-06-03,93346335,sku_one_199,199,iOS,F,USA,18
5569,2017-07-19,93346335,sku_four_599,599,iOS,F,USA,18
5570,2018-01-19,93346335,sku_one_199,199,iOS,F,USA,18
5571,2016-11-29,93346335,sku_three_499,499,iOS,F,USA,18
5572,2017-04-27,93346335,sku_four_599,599,iOS,F,USA,18
5573,2017-05-01,93346335,sku_two_299,299,iOS,F,USA,18
5574,2017-07-16,93346335,sku_one_199,199,iOS,F,USA,18
5575,2017-09-09,93346335,sku_three_499,499,iOS,F,USA,18
5576,2017-09-12,93346335,sku_four_599,599,iOS,F,USA,18
