uid,reg_date,device,gender,country,age
54344584.0,2017-10-16,iOS,F,DEU,22
11340190.0,2015-03-01,and,F,BRA,27
95392999.0,2018-01-02,iOS,F,TUR,21
36620317.0,2017-11-23,and,M,USA,20
71463366.0,2017-08-02,and,F,BRA,22
79394725.0,2018-02-17,iOS,M,FRA,16
25922540.0,2016-12-13,iOS,F,USA,17
26879523.0,2015-09-12,iOS,F,USA,22
17734214.0,2017-06-29,iOS,M,BRA,37
94828669.0,2017-10-12,and,M,USA,15
51849397.0,2017-09-09,iOS,F,TUR,17
18722697.0,2016-06-28,iOS,M,BRA,20
82362007.0,2018-03-08,iOS,M,BRA,18
62088107.0,2016-02-05,and,F,BRA,25
84513686.0,2016-01-19,iOS,M,CAN,15
18531271.0,2018-02-19,and,F,USA,24
75770647.0,2016-10-11,iOS,M,BRA,17
22499197.0,2018-02-06,iOS,F,USA,19
18210257.0,2016-11-01,iOS,M,USA,27
12856008.0,2016-03-18,and,M,USA,35
65345795.0,2017-03-31,and,F,TUR,22
86899351.0,2017-11-27,iOS,F,BRA,25
85964538.0,2017-11-29,and,F,USA,17
44095954.0,2017-12-12,iOS,M,BRA,15
14534757.0,2017-03-30,and,F,USA,43
90537164.0,2016-09-08,iOS,F,USA,19
17487676.0,2018-02-10,iOS,M,BRA,18
72422394.0,2016-10-11,and,M,BRA,19
56669359.0,2018-03-07,and,F,BRA,23
35631690.0,2017-03-31,and,F,CAN,25
60715148.0,2015-06-29,iOS,M,FRA,31
85514623.0,2017-03-23,and,M,BRA,27
58892359.0,2017-02-01,iOS,F,FRA,23
99996484.0,2017-10-09,iOS,F,FRA,33
83325552.0,2016-06-14,and,M,USA,21
98764240.0,2017-11-21,iOS,M,USA,19
45354261.0,2018-01-12,iOS,M,USA,38
88991897.0,2017-07-17,iOS,M,BRA,23
34473209.0,2017-09-05,iOS,M,BRA,15
72356465.0,2017-01-09,and,M,USA,15
78595993.0,2017-03-25,and,F,USA,27
73930177.0,2016-09-13,and,F,USA,17
71212930.0,2016-10-27,and,F,BRA,16
72204474.0,2017-03-08,and,M,FRA,16
40584587.0,2017-12-31,iOS,M,TUR,67
77323998.0,2016-10-04,iOS,F,USA,43
45191336.0,2018-03-13,iOS,M,USA,23
22621406.0,2016-09-09,iOS,F,BRA,19
21098697.0,2017-07-01,and,F,TUR,17
51981482.0,2018-01-21,iOS,F,TUR,31
36279018.0,2017-12-27,and,F,USA,20
21399384.0,2016-12-02,and,M,CAN,23
62428867.0,2017-12-28,iOS,F,USA,40
81706117.0,2016-12-20,and,F,TUR,39
77376326.0,2017-07-26,and,F,TUR,15
12691232.0,2017-08-20,iOS,M,DEU,19
94512311.0,2017-07-13,and,M,USA,15
26144202.0,2017-11-28,and,M,USA,51
64201314.0,2017-07-14,and,F,CAN,26
61888511.0,2017-07-03,iOS,F,USA,15
42854444.0,2018-03-07,and,M,USA,16
90998851.0,2017-08-25,and,M,BRA,51
20227743.0,2017-10-28,and,F,USA,16
68997884.0,2017-12-28,iOS,M,DEU,15
39330328.0,2018-03-18,and,M,USA,23
19014883.0,2016-12-08,and,F,USA,21
52004603.0,2015-11-20,iOS,M,USA,21
60071570.0,2016-11-27,and,F,BRA,25
94178393.0,2017-06-15,and,F,USA,60
19460446.0,2017-09-22,and,M,BRA,21
75952382.0,2015-10-16,and,F,DEU,23
31503505.0,2018-02-11,and,F,BRA,31
13833349.0,2015-12-25,iOS,F,BRA,15
51184352.0,2018-01-16,and,M,TUR,16
62448723.0,2018-03-16,and,F,TUR,39
89555217.0,2016-03-14,iOS,F,TUR,22
47598494.0,2016-10-19,and,M,USA,31
92263253.0,2017-11-08,iOS,M,USA,35
79862539.0,2015-09-30,iOS,M,USA,44
21636862.0,2016-01-09,and,M,BRA,19
52964806.0,2015-10-23,and,F,BRA,20
71171638.0,2017-04-08,and,M,BRA,27
43851162.0,2017-12-18,iOS,M,BRA,40
65764611.0,2018-02-09,and,F,BRA,18
90283119.0,2017-08-03,iOS,M,USA,28
45771231.0,2016-12-10,and,F,USA,24
72185077.0,2018-02-21,iOS,F,BRA,16
65508756.0,2018-03-13,and,M,BRA,15
94323643.0,2016-02-03,and,F,DEU,15
62945807.0,2018-01-15,iOS,F,BRA,20
62817728.0,2017-04-27,iOS,M,TUR,24
60668527.0,2016-05-01,iOS,M,USA,15
29276597.0,2016-12-25,and,M,BRA,16
12117807.0,2016-05-27,iOS,F,DEU,15
41572600.0,2015-08-30,and,M,FRA,16
67548461.0,2017-12-22,iOS,M,DEU,17
31578667.0,2017-11-05,and,F,BRA,15
24017516.0,2018-01-27,and,F,USA,26
32997318.0,2016-07-13,iOS,F,BRA,42
69861066.0,2017-05-04,and,F,USA,18
93873097.0,2016-03-05,and,M,BRA,33
15619946.0,2017-06-04,and,M,USA,37
54585082.0,2017-10-06,iOS,F,BRA,42
13501483.0,2018-02-03,and,F,DEU,33
67161678.0,2016-10-11,and,M,USA,17
66230721.0,2017-12-02,and,M,BRA,35
44965882.0,2017-09-18,iOS,M,TUR,23
92909834.0,2018-03-11,iOS,M,USA,19
91112281.0,2018-02-08,iOS,M,USA,21
65524766.0,2018-02-04,and,M,BRA,31
60897219.0,2017-04-14,and,F,BRA,22
51822272.0,2015-06-16,and,M,USA,19
18173068.0,2015-10-06,and,M,USA,18
23506404.0,2016-12-01,iOS,F,DEU,26
28535337.0,2018-03-16,and,F,DEU,23
88249223.0,2015-11-18,and,M,BRA,35
78274473.0,2016-02-12,iOS,F,BRA,15
24765727.0,2018-02-17,and,F,TUR,16
57665876.0,2017-11-08,and,M,USA,16
75795365.0,2017-08-13,and,F,USA,18
15971820.0,2016-12-14,iOS,M,USA,21
70762672.0,2017-01-14,iOS,M,TUR,47
11882617.0,2017-04-12,iOS,M,TUR,15
80065648.0,2016-06-24,and,F,TUR,19
87753043.0,2017-09-04,iOS,F,DEU,21
38010673.0,2017-10-01,iOS,F,BRA,20
16538953.0,2018-01-07,and,M,DEU,16
34472257.0,2017-03-04,iOS,M,USA,17
27485645.0,2017-11-06,and,M,FRA,45
95987577.0,2016-05-18,and,F,BRA,25
35489549.0,2018-01-13,iOS,F,USA,17
87668987.0,2016-01-14,and,M,TUR,22
45944661.0,2018-02-26,and,F,DEU,15
63658779.0,2016-07-25,and,M,USA,15
38338800.0,2017-06-09,and,M,BRA,65
56444871.0,2017-03-19,iOS,F,USA,16
76412246.0,2017-11-14,and,M,USA,16
95271766.0,2018-02-21,iOS,F,BRA,15
99950412.0,2017-12-23,and,F,USA,32
34152706.0,2017-07-15,and,M,USA,31
56599905.0,2015-12-21,and,F,BRA,20
51610222.0,2016-07-28,and,F,BRA,29
58579823.0,2017-07-21,iOS,M,USA,29
15924046.0,2017-01-26,and,F,BRA,16
46316346.0,2018-03-11,and,M,USA,16
35486867.0,2017-08-01,iOS,F,FRA,15
51787356.0,2016-12-29,and,F,BRA,41
91546213.0,2018-03-02,iOS,F,TUR,17
17134166.0,2017-01-29,iOS,M,USA,18
28822094.0,2017-11-09,iOS,F,BRA,36
48511432.0,2016-09-16,and,F,BRA,19
37006017.0,2017-08-23,iOS,F,BRA,17
33336432.0,2017-07-21,iOS,F,DEU,18
87113240.0,2015-05-24,and,F,DEU,48
42377576.0,2017-03-17,and,M,FRA,24
13935437.0,2017-10-27,iOS,F,BRA,18
44236840.0,2017-11-17,and,F,BRA,40
73477125.0,2015-07-12,iOS,M,BRA,18
83514308.0,2017-04-07,and,M,BRA,30
34423268.0,2018-02-20,iOS,M,BRA,34
46524160.0,2018-01-27,iOS,M,BRA,26
84996032.0,2016-04-29,iOS,M,BRA,28
24944540.0,2017-12-17,and,F,USA,16
78555569.0,2016-02-23,and,F,BRA,17
25247708.0,2016-08-12,and,M,USA,16
97834431.0,2016-06-30,iOS,F,USA,25
77081567.0,2017-10-20,iOS,F,USA,18
80099052.0,2017-09-13,iOS,M,USA,16
90507472.0,2017-12-19,iOS,F,USA,19
15540154.0,2016-11-01,and,M,TUR,15
29665710.0,2016-05-23,iOS,M,USA,34
47246132.0,2018-01-10,and,F,USA,21
89467619.0,2018-02-19,and,F,FRA,23
56621807.0,2017-10-14,and,F,FRA,15
74412566.0,2017-06-17,and,M,CAN,20
24212581.0,2018-03-10,iOS,M,USA,18
69559087.0,2018-02-28,iOS,F,USA,19
87342286.0,2017-09-10,and,M,CAN,16
34754846.0,2018-02-13,iOS,F,USA,34
12111043.0,2016-12-31,and,F,BRA,23
89012681.0,2017-08-11,and,M,USA,15
60949382.0,2018-01-09,iOS,M,USA,15
49821149.0,2017-08-17,iOS,F,USA,25
94876770.0,2016-12-31,and,M,USA,20
81146096.0,2016-11-23,iOS,M,USA,17
61861469.0,2017-07-14,iOS,F,USA,19
29991288.0,2017-08-10,iOS,M,CAN,15
94649106.0,2018-03-02,and,M,TUR,15
48045435.0,2018-01-15,and,F,DEU,16
44958484.0,2018-03-09,iOS,M,USA,21
51799187.0,2016-09-08,iOS,F,BRA,21
68697637.0,2017-10-26,and,M,BRA,16
42794168.0,2016-08-08,iOS,F,FRA,37
30887768.0,2016-12-26,and,F,FRA,23
17369463.0,2017-02-21,and,M,TUR,26
68146826.0,2018-02-21,iOS,M,USA,17
35359062.0,2016-12-20,iOS,F,USA,15
25598742.0,2017-09-01,iOS,M,USA,18
70525575.0,2018-02-11,and,M,BRA,16
85396697.0,2017-05-21,iOS,F,TUR,29
46005129.0,2017-06-27,and,F,USA,15
48371280.0,2017-10-22,and,M,USA,15
56705843.0,2017-05-07,and,F,TUR,21
98681867.0,2018-03-15,and,F,BRA,38
32925878.0,2018-02-02,and,F,USA,23
12815409.0,2017-07-26,iOS,M,TUR,27
37566595.0,2015-07-09,iOS,M,BRA,22
77872505.0,2018-02-20,and,M,BRA,16
79597830.0,2017-04-14,and,M,CAN,38
16699158.0,2015-06-22,iOS,M,TUR,16
23612611.0,2017-02-20,and,M,USA,24
99379313.0,2018-01-27,and,F,USA,21
34659704.0,2016-12-14,iOS,F,USA,15
89270973.0,2015-07-05,and,M,USA,15
35500041.0,2016-08-10,and,F,USA,29
27762429.0,2016-08-08,and,M,BRA,31
68218284.0,2017-07-29,and,F,USA,20
32645066.0,2018-01-11,iOS,M,USA,21
22075578.0,2017-05-20,iOS,M,DEU,41
26913456.0,2017-07-09,and,M,USA,24
17369914.0,2018-03-01,and,M,DEU,23
70027657.0,2018-02-03,and,F,DEU,16
84443337.0,2016-01-26,iOS,F,BRA,16
20671961.0,2017-09-17,and,F,FRA,43
29189479.0,2018-01-24,and,M,CAN,20
67066842.0,2017-02-28,and,M,BRA,25
27462900.0,2017-05-29,and,M,BRA,20
44264511.0,2016-04-30,iOS,M,BRA,18
94550598.0,2018-01-20,and,F,USA,18
16421275.0,2016-07-24,and,F,TUR,18
57734113.0,2017-12-01,iOS,F,BRA,23
50049430.0,2018-03-17,and,F,BRA,16
69797481.0,2018-03-04,and,F,USA,16
86087632.0,2016-09-29,and,F,USA,24
21246228.0,2018-02-20,and,F,USA,23
63427081.0,2017-11-12,and,F,BRA,17
63077412.0,2016-02-28,iOS,M,USA,18
62559319.0,2017-06-01,and,F,TUR,19
49962121.0,2018-03-05,and,F,DEU,18
90872495.0,2017-02-06,and,M,USA,17
44372581.0,2017-12-12,and,F,BRA,15
35715222.0,2017-07-16,iOS,M,BRA,40
13051658.0,2016-07-21,iOS,M,BRA,26
72956593.0,2017-09-11,and,F,USA,15
20944220.0,2016-02-22,and,M,USA,30
19500521.0,2018-02-19,iOS,F,BRA,16
36104405.0,2017-06-27,iOS,F,USA,24
17850528.0,2018-01-05,and,F,DEU,15
53989809.0,2017-10-20,and,F,BRA,50
64077483.0,2017-11-13,and,M,USA,28
98463961.0,2017-05-31,iOS,M,USA,18
37682083.0,2017-07-06,and,F,BRA,18
69579858.0,2018-03-15,and,F,TUR,37
84955733.0,2016-10-02,and,M,DEU,17
96526345.0,2017-12-30,iOS,F,FRA,24
55997413.0,2015-09-29,and,M,BRA,21
16407747.0,2016-01-13,and,M,USA,18
60020476.0,2017-01-10,iOS,F,USA,18
27501425.0,2018-02-14,iOS,M,CAN,38
82338910.0,2016-09-12,and,M,BRA,21
17157234.0,2016-12-15,iOS,F,BRA,22
33682449.0,2017-12-17,iOS,F,USA,16
17184673.0,2017-11-10,and,F,USA,20
36485328.0,2018-02-03,and,F,BRA,18
17194380.0,2017-04-26,iOS,F,DEU,25
75962817.0,2017-07-24,and,F,USA,25
40777923.0,2015-04-26,iOS,F,DEU,16
96323052.0,2016-05-31,and,F,USA,49
64956284.0,2018-01-09,iOS,F,BRA,34
82169402.0,2017-07-07,iOS,F,USA,15
94942573.0,2017-05-26,iOS,M,DEU,17
78397985.0,2018-03-05,iOS,F,CAN,24
94120007.0,2018-01-25,and,M,BRA,16
34101390.0,2016-11-13,and,F,BRA,27
56096719.0,2016-12-28,iOS,M,CAN,16
21565556.0,2016-07-10,iOS,M,BRA,19
62338077.0,2017-12-05,and,M,DEU,28
78873238.0,2018-01-30,and,M,FRA,30
71288114.0,2017-03-23,iOS,F,USA,15
86285411.0,2018-02-21,iOS,M,TUR,22
20552194.0,2017-12-26,and,M,USA,15
25331706.0,2017-10-05,iOS,M,FRA,16
35040426.0,2015-11-25,iOS,M,BRA,17
57669438.0,2018-02-12,and,M,CAN,20
64375617.0,2015-09-17,and,M,CAN,58
31619746.0,2017-08-25,and,M,FRA,25
56725892.0,2018-02-22,and,F,BRA,29
93326994.0,2016-04-16,and,F,USA,37
51989681.0,2015-12-11,and,M,USA,27
68866706.0,2016-11-23,iOS,M,USA,22
86069571.0,2015-12-24,and,F,FRA,20
31104824.0,2017-09-04,and,F,BRA,15
69812477.0,2015-12-11,and,F,BRA,20
78473438.0,2017-09-29,and,M,TUR,29
77689315.0,2017-07-15,iOS,F,BRA,30
51887392.0,2016-05-09,and,M,USA,17
14401597.0,2016-12-16,iOS,M,USA,20
66354034.0,2017-11-18,and,F,BRA,16
72361389.0,2017-08-24,iOS,M,USA,24
61131187.0,2018-03-12,iOS,F,USA,36
11678352.0,2018-02-20,and,M,CAN,42
25506572.0,2017-04-08,iOS,F,BRA,15
89458025.0,2017-05-30,iOS,M,BRA,15
86708384.0,2016-07-23,iOS,F,USA,28
15910507.0,2018-03-09,iOS,F,USA,16
49660472.0,2016-01-09,iOS,F,USA,27
25475587.0,2016-01-16,and,F,BRA,30
42726177.0,2018-03-03,iOS,F,USA,34
65193270.0,2017-10-11,and,F,USA,19
31846047.0,2017-04-19,and,M,USA,22
69736110.0,2018-01-18,and,F,BRA,44
80451170.0,2017-11-18,iOS,M,USA,24
73329752.0,2017-05-11,and,M,TUR,19
25505594.0,2018-03-17,iOS,M,BRA,19
53494037.0,2018-02-04,iOS,M,BRA,50
64144549.0,2017-07-30,and,M,USA,18
35306654.0,2016-09-03,and,F,USA,15
46389330.0,2017-08-09,iOS,M,USA,31
55405893.0,2017-04-26,and,M,BRA,26
54181216.0,2016-02-22,iOS,F,USA,35
84973576.0,2017-09-15,iOS,F,USA,38
16155598.0,2016-11-29,and,M,FRA,17
19202166.0,2016-05-31,and,F,USA,45
55667065.0,2017-06-06,iOS,F,DEU,22
55935247.0,2017-06-23,and,F,BRA,29
79369018.0,2017-04-17,and,M,USA,26
90401000.0,2017-12-27,and,F,BRA,22
32394582.0,2017-12-16,iOS,F,DEU,18
55140555.0,2018-03-13,iOS,M,FRA,15
32935432.0,2016-02-19,iOS,F,USA,17
51500888.0,2017-07-23,iOS,F,USA,26
44559915.0,2017-08-13,and,M,BRA,24
64148044.0,2017-10-28,iOS,M,USA,22
57538883.0,2018-02-21,and,F,TUR,43
94964592.0,2016-08-07,and,F,BRA,23
41652893.0,2017-09-10,iOS,M,TUR,22
38977540.0,2017-08-04,and,F,BRA,17
90171970.0,2016-08-31,and,F,BRA,22
24382984.0,2016-07-18,iOS,F,USA,17
50138226.0,2017-06-29,iOS,F,FRA,22
82159561.0,2016-10-03,iOS,F,CAN,66
43730974.0,2017-01-22,and,F,BRA,20
64469215.0,2017-11-23,and,M,BRA,37
13727927.0,2018-01-11,and,M,DEU,21
85533718.0,2017-10-12,and,M,BRA,57
31781511.0,2018-03-18,iOS,F,FRA,18
71564723.0,2018-02-21,iOS,F,DEU,25
81359431.0,2017-10-30,iOS,F,USA,29
43970284.0,2016-09-24,iOS,M,FRA,55
93847739.0,2016-06-03,and,M,DEU,32
20440524.0,2017-12-28,and,F,BRA,15
88253015.0,2016-07-11,and,M,USA,29
32721791.0,2017-07-06,iOS,M,FRA,18
13780732.0,2018-01-11,and,F,CAN,18
40810736.0,2017-04-22,and,F,BRA,17
36103607.0,2016-03-05,and,F,BRA,15
29793168.0,2016-07-30,iOS,F,USA,36
56399533.0,2018-02-25,iOS,F,USA,15
86766122.0,2018-01-10,and,M,TUR,36
52032948.0,2017-08-04,iOS,F,CAN,41
40984220.0,2016-08-03,iOS,M,USA,20
21866817.0,2016-12-16,and,F,USA,45
58033691.0,2016-09-30,and,F,USA,17
32893309.0,2017-01-26,iOS,M,BRA,24
79130326.0,2016-11-19,and,M,USA,24
97944146.0,2018-02-09,and,M,USA,18
57437477.0,2016-05-16,and,M,USA,26
17173371.0,2017-04-23,and,F,USA,15
79319607.0,2017-09-14,iOS,M,BRA,36
87155009.0,2017-02-16,and,M,FRA,23
18262461.0,2017-09-29,iOS,M,USA,25
74704634.0,2017-05-25,iOS,F,USA,26
62382975.0,2017-08-08,iOS,F,BRA,30
20428918.0,2018-01-27,iOS,M,USA,16
31744178.0,2018-02-27,and,M,DEU,19
24520090.0,2017-11-04,and,M,USA,19
36694022.0,2017-05-18,iOS,M,TUR,18
86872741.0,2018-01-09,and,F,DEU,15
55378555.0,2016-08-30,and,F,BRA,18
91374018.0,2017-11-19,iOS,F,CAN,43
82427904.0,2017-07-05,iOS,F,BRA,19
74738881.0,2018-01-27,and,M,USA,17
30260042.0,2018-01-18,and,F,TUR,43
66997180.0,2018-01-16,iOS,M,USA,20
79689437.0,2017-09-27,and,F,TUR,19
98628596.0,2017-12-11,and,F,BRA,22
43776145.0,2018-03-15,and,F,BRA,25
86014792.0,2017-02-03,iOS,M,FRA,16
62214819.0,2016-09-29,and,F,FRA,40
40062156.0,2017-11-23,and,M,TUR,17
49356409.0,2016-11-08,iOS,M,USA,25
61372583.0,2017-04-19,iOS,M,USA,29
77663265.0,2016-06-28,iOS,M,USA,73
87479771.0,2017-07-29,and,M,USA,25
32848147.0,2017-05-14,and,M,FRA,18
24623791.0,2016-11-01,and,M,BRA,22
16079363.0,2015-11-30,and,M,DEU,17
44822708.0,2017-08-30,and,M,DEU,54
47336431.0,2017-09-09,and,M,DEU,19
38699351.0,2018-02-05,iOS,F,DEU,17
19638244.0,2018-01-24,iOS,M,BRA,18
46333866.0,2017-03-11,iOS,M,USA,20
60224771.0,2017-10-27,iOS,M,USA,25
68187220.0,2016-04-17,and,M,BRA,22
42713185.0,2017-07-16,iOS,M,FRA,16
60642392.0,2018-03-04,iOS,F,USA,34
44839848.0,2015-10-27,and,F,USA,23
73708482.0,2017-01-08,and,M,USA,28
34398159.0,2017-12-11,and,M,BRA,24
12760375.0,2017-07-18,iOS,M,BRA,26
73288531.0,2017-10-27,iOS,F,USA,17
63177957.0,2017-11-30,and,F,DEU,33
11338553.0,2016-12-16,and,M,USA,26
91557968.0,2016-02-08,and,F,USA,24
77720668.0,2016-09-10,and,M,USA,30
84927678.0,2017-08-14,and,M,CAN,16
20125444.0,2018-03-05,iOS,F,TUR,35
94863131.0,2016-10-29,and,F,USA,17
32102837.0,2017-11-10,iOS,F,BRA,28
12745493.0,2017-11-18,and,F,DEU,25
54920378.0,2016-08-27,iOS,M,USA,20
23499775.0,2017-09-03,iOS,F,TUR,17
74410112.0,2015-07-31,iOS,M,BRA,42
51286877.0,2017-02-21,iOS,M,TUR,28
33586557.0,2018-03-12,and,F,USA,36
94425677.0,2018-01-24,and,F,USA,31
25021935.0,2017-11-09,and,M,BRA,15
56669745.0,2017-11-29,iOS,M,BRA,16
65896230.0,2015-12-05,iOS,M,USA,31
45503449.0,2017-03-07,iOS,F,CAN,23
40255919.0,2016-06-08,and,M,BRA,42
95136437.0,2017-04-01,iOS,F,BRA,16
29020754.0,2017-01-01,iOS,F,TUR,18
80881018.0,2017-09-19,and,M,DEU,26
75102903.0,2017-01-23,and,F,USA,20
77026569.0,2018-01-30,iOS,M,USA,38
49767998.0,2017-08-06,and,M,DEU,24
47900353.0,2016-07-11,iOS,F,BRA,27
90837925.0,2017-11-03,and,M,FRA,15
27700414.0,2017-05-31,and,M,TUR,42
46276649.0,2018-01-06,and,M,BRA,18
53216284.0,2015-09-26,iOS,F,TUR,38
72346896.0,2017-10-31,and,M,BRA,15
75168442.0,2017-07-21,iOS,M,USA,15
51136129.0,2017-06-10,iOS,M,BRA,25
39372806.0,2018-03-18,and,F,BRA,20
83042406.0,2017-11-18,and,F,USA,18
90604828.0,2018-02-07,and,F,BRA,35
56728356.0,2017-02-09,and,F,USA,20
25763497.0,2018-01-25,iOS,F,TUR,15
22721731.0,2017-11-02,iOS,F,FRA,38
75516280.0,2018-01-22,iOS,F,FRA,32
98752420.0,2016-07-08,and,F,BRA,26
32076057.0,2015-07-11,iOS,M,USA,49
29339906.0,2018-03-10,and,M,USA,42
95287763.0,2018-01-26,and,F,CAN,33
62760790.0,2018-01-16,iOS,F,BRA,15
81942751.0,2017-11-19,and,M,USA,17
62076763.0,2017-08-09,and,F,BRA,33
22500921.0,2018-02-12,iOS,M,USA,24
27829412.0,2016-09-28,and,M,USA,25
58696921.0,2017-11-22,and,F,BRA,15
96752936.0,2017-10-09,iOS,M,BRA,15
53320123.0,2016-12-11,and,F,USA,16
23285156.0,2018-03-10,and,M,USA,22
93943016.0,2017-12-15,and,M,USA,20
30582736.0,2017-07-23,iOS,F,USA,15
98168127.0,2017-11-22,and,F,DEU,16
69665428.0,2017-07-16,iOS,M,USA,16
41314024.0,2017-02-22,iOS,M,BRA,19
32965645.0,2017-09-07,and,F,BRA,36
87871062.0,2018-02-27,and,M,BRA,26
27678844.0,2016-08-31,and,F,TUR,19
74407445.0,2017-12-24,and,F,USA,17
92861166.0,2017-11-06,and,F,USA,19
32405180.0,2018-02-15,and,M,BRA,20
45585658.0,2016-03-19,iOS,F,DEU,21
67321436.0,2016-08-05,iOS,M,FRA,34
79868260.0,2017-03-20,and,M,USA,25
12413567.0,2017-04-03,and,F,BRA,26
18837715.0,2017-08-26,iOS,M,FRA,22
97582455.0,2016-04-04,and,F,USA,44
18578198.0,2018-01-28,iOS,F,BRA,28
85636331.0,2018-02-24,iOS,F,USA,21
18856959.0,2016-04-28,iOS,M,USA,15
14988527.0,2018-03-01,iOS,M,BRA,32
17410019.0,2018-03-06,iOS,M,FRA,18
78330557.0,2018-02-09,iOS,M,USA,26
79888501.0,2017-10-13,iOS,F,USA,15
38835235.0,2018-03-07,and,F,USA,34
86843394.0,2016-01-16,and,F,USA,25
84515649.0,2015-03-23,iOS,M,USA,53
59489472.0,2016-09-21,and,F,FRA,58
60391000.0,2016-02-10,iOS,F,USA,19
67933653.0,2018-01-30,iOS,F,BRA,20
38558598.0,2016-06-09,and,F,USA,27
64255980.0,2016-10-21,iOS,F,FRA,21
91945654.0,2017-08-29,and,M,BRA,15
87281515.0,2018-03-12,iOS,M,USA,15
54612171.0,2017-09-15,and,M,BRA,22
35950194.0,2018-03-02,and,M,TUR,17
94795804.0,2018-02-26,iOS,M,USA,19
27288628.0,2017-05-21,and,F,BRA,36
42854020.0,2016-05-28,iOS,F,DEU,27
98475647.0,2017-05-18,and,M,USA,44
50924254.0,2017-09-02,and,M,USA,49
13597840.0,2017-07-28,and,M,BRA,25
24956963.0,2016-07-25,and,M,TUR,29
99941131.0,2016-12-21,iOS,F,USA,22
53882967.0,2018-02-02,iOS,M,USA,26
70567651.0,2016-11-17,iOS,F,FRA,32
96198603.0,2015-09-24,and,F,TUR,17
49207845.0,2017-11-22,and,M,BRA,15
44395198.0,2017-10-03,and,M,BRA,38
87541292.0,2018-03-01,iOS,F,USA,28
25475034.0,2017-12-29,and,M,USA,64
20336736.0,2017-09-19,and,F,BRA,16
30805088.0,2018-03-14,and,M,BRA,21
40023083.0,2015-08-26,and,F,FRA,15
47385749.0,2017-05-21,and,M,USA,24
77946356.0,2017-03-11,iOS,M,USA,17
92302822.0,2018-02-21,and,F,BRA,38
33861585.0,2018-03-16,and,F,USA,25
30716434.0,2017-09-13,and,M,USA,15
38513159.0,2017-07-26,and,M,CAN,24
26696268.0,2017-10-07,and,M,TUR,29
11733582.0,2016-11-15,iOS,M,USA,17
85841868.0,2017-03-01,and,M,BRA,20
34797117.0,2015-11-25,and,M,USA,34
50110873.0,2016-12-27,iOS,F,USA,19
62450168.0,2016-07-12,iOS,F,USA,18
34795751.0,2016-02-17,and,M,FRA,39
64386191.0,2017-04-05,iOS,M,USA,18
65424374.0,2016-06-27,and,M,USA,52
15548010.0,2017-10-08,and,F,USA,22
43246919.0,2015-12-26,iOS,F,USA,36
62938523.0,2016-01-17,and,F,BRA,15
14309671.0,2016-04-08,and,F,USA,42
28722651.0,2017-10-22,iOS,F,BRA,15
45454525.0,2018-03-03,iOS,F,BRA,16
55378461.0,2018-02-08,iOS,F,USA,20
44178622.0,2017-07-31,and,M,BRA,23
32655967.0,2017-11-07,and,M,USA,16
23496887.0,2016-06-27,and,M,BRA,53
59641080.0,2017-09-05,and,F,DEU,32
11352971.0,2017-11-16,iOS,M,FRA,27
61456847.0,2017-12-03,and,F,USA,23
78931325.0,2017-11-06,and,F,DEU,23
51519655.0,2015-09-23,and,M,FRA,26
72299451.0,2018-03-09,iOS,M,TUR,25
24248294.0,2017-01-01,and,M,BRA,18
50833039.0,2017-04-08,iOS,F,USA,25
56982802.0,2017-12-23,and,F,BRA,42
48436795.0,2017-04-09,and,M,USA,32
62244869.0,2016-08-06,iOS,M,BRA,20
65221100.0,2018-01-22,and,F,USA,33
26365123.0,2018-01-27,and,M,CAN,30
75206958.0,2018-02-24,and,F,USA,15
59330875.0,2017-10-16,and,F,CAN,26
40157607.0,2017-07-08,and,M,USA,34
30892930.0,2017-12-13,iOS,F,BRA,16
87751986.0,2016-10-07,iOS,M,USA,36
98367238.0,2018-02-23,and,F,USA,15
20494287.0,2016-02-12,and,M,BRA,23
48399364.0,2017-06-10,iOS,F,USA,44
47735313.0,2018-01-10,iOS,F,USA,29
72901659.0,2018-01-25,and,M,USA,19
15548925.0,2017-08-11,and,F,TUR,26
15788207.0,2017-10-31,iOS,M,BRA,16
16652561.0,2015-11-01,iOS,F,BRA,29
79900953.0,2018-03-02,iOS,M,BRA,31
64090396.0,2018-01-07,iOS,F,TUR,23
99698214.0,2016-03-12,and,F,DEU,20
74224979.0,2018-03-14,and,M,DEU,15
20182729.0,2017-05-30,iOS,F,USA,15
30106944.0,2018-03-02,and,F,USA,15
64331140.0,2016-07-16,iOS,F,USA,21
78072689.0,2017-01-28,and,F,USA,19
65579217.0,2016-01-01,and,M,CAN,23
65816034.0,2018-03-08,iOS,M,USA,16
23287416.0,2016-01-01,and,F,USA,15
90092328.0,2017-08-27,and,F,USA,21
24988362.0,2015-05-14,and,M,CAN,28
22248729.0,2018-02-27,iOS,M,USA,17
26654943.0,2017-12-07,iOS,M,TUR,24
77499475.0,2016-06-17,and,F,BRA,15
93991731.0,2017-09-12,and,M,USA,19
40333955.0,2017-01-09,and,F,TUR,50
84510124.0,2017-11-01,and,F,BRA,16
93972517.0,2016-02-19,and,M,USA,17
33656481.0,2017-01-03,and,M,BRA,20
71594790.0,2016-09-12,and,M,BRA,54
22046429.0,2017-11-23,iOS,F,BRA,20
86202332.0,2018-02-02,and,M,BRA,16
46189109.0,2017-04-11,and,M,TUR,30
65248681.0,2017-07-19,and,F,USA,20
